1029600
1005600
963200
1061200
1023200
1038800
1031200
996400
1020800
1032000
1028400
1000000
952000
968800
914000
914000
918000
845600
902000
926000
912800
940000
546800
939600
926000
926000
935600
929600
931200
927200
937600
945600
929200
928000
933200
941600
933600
938800
940000
944800
941600
929600
934000
938800
938400
933600
922000
934000
938800
925600
796800
921600
601200
398400
913600
952400
937600
948000
945200
923200
852800
935200
937200
934000
928000
926800
928000
923200
937600
942800
929600
925200
630800
933200
939600
936000
931200
866400
939600
929600
744000
932800
768400
650000
914000
944400
928400
925600
928800
941600
947200
943600
931600
924800
933600
932400
934000
936400
936400
934800
932400
927200
900800
886000
929600
926000
921200
929600
918800
930800
926000
938400
800400
891200
492400
927200
930400
916400
932400
929600
Messages per second: 913823.3333333334 Mgs/s
